hour,isp_s,solar_temp,anomaly_present,anomaly_score,detector_flag
125,1781.7630654841348,45.20151979484738,0,0.3705896217481585,0
126,1782.9210030706843,44.10241900815609,0,0.4628538895382619,0
127,1782.1865013720712,45.32338596754787,0,0.3768421355398581,0
128,1784.11191154069,44.547054857854846,0,0.4067543304000183,0
129,1782.890589433454,45.01558446666648,0,0.3737174792777717,0
130,1783.6422605410494,45.43359109947907,0,0.39724919934694003,0
131,1780.7067897722598,44.05619199654283,0,0.4906410079365085,0
132,1781.7693111461688,45.05091323248644,0,0.3671010714142118,0
133,1781.0234730937896,44.44603485423611,0,0.39911069168556035,0
134,1783.80593688481,44.89310594801782,0,0.3816271959537458,0
135,1782.7891678845813,44.848333049949815,0,0.37611288347647037,0
136,1781.633826689067,45.737949267891054,0,0.4208941697311605,0
137,1781.4570385355155,45.34822501161871,0,0.38394292866938634,0
138,1782.581597853848,45.12175858263351,0,0.37286705616823906,0
139,1781.1582053637846,44.95794707155827,0,0.37490396574613344,0
140,1780.8832933485455,44.80366340783332,0,0.3825322749272904,0
141,1782.5775293907259,44.35477222931512,0,0.4170295588956585,0
142,1784.9557584385263,44.19468192393963,0,0.48291880124674824,0
143,1781.7046397351223,45.08660769066435,0,0.364661601203296,0
144,1781.3329610630478,46.34192902361538,0,0.5527861191755362,1
145,1780.5946117991693,44.69046313580841,0,0.38355176697124266,0
146,1780.3979868509286,44.47937423960001,0,0.39724163491280345,0
147,1782.629979881477,44.76087487328645,0,0.37922673703580584,0
148,1783.0209636393342,45.05056488400675,0,0.37282780448825814,0
149,1782.011009665059,45.01417160188304,0,0.36806783799099674,0
150,1782.3990911864114,45.449768782881996,0,0.3856837506061447,0
151,1782.1390998930085,45.244460589512684,0,0.37416445860277764,0
152,1782.1663858152567,45.350276036764484,0,0.3836772447624211,0
153,1780.1686091369006,44.67870101407765,0,0.39043021423902907,0
154,1781.4502580723408,45.073016418975946,0,0.36998468043045535,0
155,1782.133775169108,44.75195336979551,0,0.37525741809359603,0
156,1781.0601998633235,44.982131679377716,0,0.3742214572639705,0
157,1781.4282843073681,45.87733586074033,0,0.4493593561506094,0
158,1781.0170557836068,44.963911237712765,0,0.37388255642991614,0
159,1781.5998039909618,45.034498489364935,0,0.3686499898925066,0
160,1783.0237299291903,46.369492254930364,0,0.5655212776638526,1
161,1781.5121035792133,45.550615017407274,0,0.3940158795929199,0
162,1781.8153551837636,46.2102710795587,0,0.5133138898924561,0
163,1782.9764620313258,44.71912803801417,0,0.3823518846751427,0
164,1782.7737242569883,45.26501109184012,0,0.3807788854348702,0
165,1784.0342490707515,45.39171083504882,0,0.4045954015851113,0
166,1779.4914179062457,43.85288243896732,0,0.5491137316290643,0
167,1783.0282307334278,44.96121602835119,0,0.3773901590997175,0
168,1781.4212590958723,44.75568031465593,0,0.37762738318714895,0
169,1782.1616301825813,45.589218363434945,0,0.39940250803357047,0
170,1783.0052632618788,44.20035224059616,0,0.4397703460056863,0
171,1783.2999037868296,45.14348084014456,0,0.38028646523361287,0
172,1783.2472208283707,45.46509011986955,0,0.3924764634003463,0
173,1782.186128029294,45.82553595331787,0,0.44152088496736397,0
174,1783.931595219622,45.2817890140716,0,0.3881748539423578,0
175,1781.6604309273407,45.55269637624811,0,0.39263647648578204,0
176,1781.830821704315,45.32412406944131,0,0.3756261927555559,0
177,1782.959221426673,44.46476346749244,0,0.3968826150962115,0
178,1781.3383531104234,44.57824170086102,0,0.38625353612091384,0
179,1784.5930875104416,43.510090940010585,0,0.6133737159663143,1
180,1783.2230478784256,45.20456196749167,0,0.3779726937017669,0
181,1784.6106903871444,45.89130793844799,0,0.48490055016988226,0
182,1781.9680929754131,44.14972794003543,0,0.4461295350987582,0
183,1781.5402937396864,44.89883232482322,0,0.36999613001162196,0
184,1782.2004576026004,45.44803207419958,0,0.38666507224316665,0
185,1782.8814918031273,44.47366002424159,0,0.3945740845351793,0
186,1781.295086775751,44.34613293542631,0,0.4189183329753631,0
187,1782.455642096367,45.6379026831052,0,0.4092574824317968,0
188,1781.979834865295,45.81253248090426,0,0.4363556469273439,0
189,1783.9388181126917,45.547257125222075,0,0.4116631337727778,0
190,1781.2047578252389,45.05599362880857,0,0.3708711290199387,0
191,1783.2553941260744,44.7858655337233,0,0.38253328811271,0
192,1781.227363757352,45.27776566058974,0,0.3749597059810186,0
193,1780.847238968271,44.323442720042635,0,0.4251324833819016,0
194,1781.1476406871493,45.01754439444757,0,0.3712865554762956,0
195,1780.5717769657892,45.15400381310153,0,0.37412042398484163,0
196,1782.1756204320798,44.75049035224413,0,0.3743251190208407,0
197,1783.2375129552945,45.047225126925994,0,0.37441281750484157,0
198,1782.1971778542418,45.27404874237868,0,0.3745961931090769,0
199,1782.7491901346218,45.16917961883174,0,0.3785092453397072,0
200,1783.9586090346902,45.59004503648041,0,0.41923503651926386,0
201,1782.3240317366146,43.957439174723014,0,0.5064990235189716,0
202,1782.2341948331557,43.692274321884994,0,0.5608792429199742,1
203,1781.6699262384477,44.12392430538247,0,0.4528820736085856,0
204,1780.0701092579864,44.98742381088062,0,0.38123819139967224,0
205,1782.9116867182418,45.94561858487119,0,0.47095798838998454,0
206,1779.892247462849,45.18045942970033,0,0.3840736437509183,0
207,1782.7832117236605,44.797254768039224,0,0.3821800621919223,0
208,1781.9828155971193,44.44718987801357,0,0.39329766714263664,0
209,1783.3521377409725,45.02419046031979,0,0.37886296624209564,0
210,1781.9186756873873,44.545382963045185,0,0.38462992500304793,0
211,1781.0121598104508,44.477913251573845,0,0.39133300272034943,0
212,1782.429492320103,44.97230212427467,0,0.37187950253378943,0
213,1781.3277166371502,44.96876164159458,0,0.3768897340617742,0
214,1781.7828518104059,44.866113685694955,0,0.3698889323070185,0
215,1782.0502449442345,44.754236448240206,0,0.37390852798444635,0
216,1781.8385403459051,45.40304778464992,0,0.385911172387229,0
217,1781.7734372700313,45.178220992865896,0,0.3694467302545678,0
218,1781.0010660140556,44.22475520371604,0,0.4395695189202177,0
219,1781.7730394590885,44.45206374480354,0,0.3952288294213099,0
220,1779.4339912714547,45.09669654160043,0,0.3858894086252026,0
221,1781.8112014857297,44.958700892170455,0,0.3720030717091217,0
222,1780.5623328168817,44.57098677611847,0,0.3921569683110281,0
223,1783.3443164284165,45.075542737489776,0,0.37781909717095025,0
224,1783.5239120967856,44.58009176914249,0,0.39319962326645286,0
225,1779.6587690633744,44.56483885363362,0,0.40718368721347153,0
226,1782.173900148439,44.49635256502071,0,0.3854554371653947,0
227,1781.8483632933999,45.4437250246776,0,0.38610391377704967,0
228,1780.743941243903,45.454259217621775,0,0.393765586234208,0
229,1782.6379837711788,45.429658619898284,0,0.39293992964571445,0
230,1781.4459725464144,44.86610366325261,0,0.37325739500726157,0
231,1779.878881085176,44.297999253278476,0,0.44699397712627714,0
232,1781.6799880175317,45.48015000232937,0,0.38690256539500106,0
233,1781.82209625804,44.71544654728515,0,0.3763893702596195,0
234,1782.1277172218897,45.30329194199294,0,0.37382368679398953,0
235,1780.5225204015208,45.71217732101415,0,0.424819221001813,0
236,1782.738817112306,45.22983332958271,0,0.3795775365069988,0
237,1782.8825485058387,45.283519709113314,0,0.3782445114002092,0
238,1780.6250072677742,44.98438226329273,0,0.37774219943689236,0
239,1781.2093733172203,44.43709153645916,0,0.3996828177704555,0
240,1781.9035952234049,45.4827170416745,0,0.38581953333512775,0
241,1781.320889607585,45.25089871500671,0,0.37566204237021994,0
242,1784.0925055318196,44.917961393622825,0,0.38905994865576565,0
243,1782.2500465393898,44.96351964286389,0,0.3713727041378088,0
244,1780.787301556375,45.26694542934904,0,0.37678735799238017,0
245,1781.0542692868503,44.59640562174282,0,0.3855824357134654,0
246,1781.931035690093,45.121393572988936,0,0.3674605970183036,0
247,1784.7549345699103,45.278850636030555,0,0.4093478138011158,0
248,1781.7860828138123,45.376605082855576,0,0.3834054830295324,0
249,1782.1529717030878,44.28268261045348,0,0.4226531872301149,0
250,1782.6168544537898,44.26813523744249,0,0.4316676799271247,0
251,1781.9518488764843,45.046991143993864,0,0.3688727772038444,0
252,1784.73679304708,44.94948912154984,0,0.4066626566220072,0
253,1781.36217006357,45.34048612001842,0,0.38280576041423076,0
254,1782.893043750175,44.66859327920171,0,0.382094984685776,0
255,1782.1925255627802,45.035162025154996,0,0.36896297816275075,0
256,1782.7454356478597,45.290563389518965,0,0.3788005696664026,0
257,1780.5880284498962,44.724448738193864,0,0.38426806693953336,0
258,1784.1217352341287,45.21525042528678,0,0.3974328088786056,0
259,1781.8541669914039,45.688891961323314,0,0.412196636271718,0
260,1782.040995914481,45.407142245790205,0,0.385046922520028,0
261,1780.8780284857576,45.06398214365655,0,0.37140307795047395,0
262,1781.12436567818,45.45131408825939,0,0.38905187985734285,0
263,1782.6770873198016,45.226439567289,0,0.37973119883684475,0
264,1783.1837998633328,45.56593068086704,0,0.4013890120887301,0
265,1782.9039056289046,45.26244955761037,0,0.3803934032209961,0
266,1783.4507642996264,44.9690392198523,0,0.3827608195090985,0
267,1782.8573866946276,44.591070505747865,0,0.3871421324488213,0
268,1782.0341542000283,44.98169899091048,0,0.370409476498109,0
269,1783.0038311873334,44.4762834006254,0,0.392331640642913,0
270,1782.7123238884897,44.665685366486414,0,0.3816891983669877,0
271,1781.8793096801503,44.99401240226303,0,0.37172375708786437,0
272,1782.8712872622482,45.8108857144913,0,0.4439465082706363,0
273,1783.542836873435,44.48425523139529,0,0.3998720165679777,0
274,1782.2814855887211,44.83890282397253,0,0.37385942123760274,0
275,1781.572553883083,44.364232760370825,0,0.41467899911613115,0
276,1782.8624536475536,45.41055653423823,0,0.3919707328525099,0
277,1784.280866085399,45.046510357056256,0,0.39410085901338515,0
278,1781.747325548205,45.50732604702123,0,0.3904062868181139,0
279,1781.8892284534609,45.3759325114674,0,0.38167809761916044,0
280,1781.8363229615584,45.03973929603279,0,0.3681493935655118,0
281,1783.4676208897956,44.74119632549671,0,0.3844991702980818,0
282,1779.7953620917042,45.07257606192754,0,0.38032633589498444,0
283,1782.4390144448969,45.08100885540543,0,0.3680326094341694,0
284,1783.430716698913,44.743388073427326,0,0.38577351377756114,0
285,1781.0239401949182,46.44294310218128,0,0.5655636342064111,1
286,1783.786772889795,45.84074254827573,0,0.4620175751267243,0
287,1782.6423708101643,44.4473942716675,0,0.3985840106860109,0
288,1781.341156899294,45.81996495967227,0,0.44328645497932834,0
289,1782.2449677832533,44.832722847139536,0,0.3744079169847069,0
290,1780.1586094544805,45.236615811646786,0,0.38159335201332983,0
291,1781.3213147565775,44.62237354848617,0,0.3853965117191747,0
292,1784.192284581059,45.21835061705315,0,0.3999407217733015,0
293,1780.927435142114,44.74219776382481,0,0.37785714234659484,0
294,1784.2134860782935,44.74745885613768,0,0.3992674736611445,0
295,1781.9021116941717,46.210091489634515,0,0.5120180226166355,0
296,1783.1935954607718,44.6924752314914,0,0.3815215642897814,0
297,1782.0526764271794,44.62497454902446,0,0.3776224250340794,0
298,1779.3102221476515,46.11520939740308,0,0.5212295478209645,0
299,1781.3128184268187,44.399564613564905,0,0.4074588146321082,0
300,1782.2278243158976,45.360565201006935,0,0.38149901026568833,0
301,1780.6188603492503,45.897995835814946,0,0.45685187115138076,0
302,1780.383107120073,45.81950931447069,0,0.44640027058191656,0
303,1782.4394230244675,44.83643467549931,0,0.3762835770280375,0
304,1781.220702000267,44.65716049694828,0,0.3811615964084246,0
305,1779.9650073348232,45.27847855345532,0,0.3826311951288262,0
306,1781.1790617916722,45.41572856241681,0,0.38991985270344554,0
307,1783.0328850880317,44.53886137241395,0,0.38906064941972174,0
308,1781.4315047159012,44.56526240885042,0,0.38581298142686393,0
309,1783.1217270857421,44.38275792794197,0,0.4148493405401276,0
310,1783.83272731518,44.70128526333412,0,0.39167540690591274,0
311,1782.0390184805947,45.034180870561094,0,0.3673952173519473,0
312,1780.6443799878416,44.20992604466542,0,0.4475623067339939,0
313,1780.4381218852322,44.74315293763696,0,0.38104308200534365,0
314,1781.9684953749754,44.74878643857194,0,0.3739318290505264,0
315,1783.0572668124098,45.36953120635244,0,0.38784851118433095,0
316,1782.322818393976,44.360265242613195,0,0.4138394592380105,0
317,1782.656708628226,44.931891663538636,0,0.37341254884484304,0
318,1781.4679898629136,45.81708017614449,0,0.4409953942652069,0
319,1782.3605073109775,45.08783215138595,0,0.3675214656460206,0
320,1781.434429480947,45.253318011796466,0,0.374679700599117,0
321,1781.6092681157436,44.64048827896052,0,0.3792905231945027,0
322,1780.4493042320169,45.896365640150584,0,0.45948749616339424,0
323,1780.1133444033303,44.5271477216389,0,0.39919167352708496,0
324,1781.4216519697932,44.81724522294556,0,0.37998105372715557,0
325,1780.6708807913667,44.9708912457408,0,0.3781625585291763,0
326,1780.8495051358561,45.125514405450645,0,0.37221244855077795,0
327,1782.8052569555584,44.917357832408264,0,0.3733345778887664,0
328,1781.871502894232,44.54201940131764,0,0.3852837740031974,0
329,1785.496951065627,45.106114654425504,0,0.432682581553008,0
330,1783.111610490508,46.37199057730315,0,0.563612395813281,1
331,1781.2401748617845,44.795856801905956,0,0.379732263922109,0
332,1782.933608810514,45.42230746071671,0,0.3936567198599765,0
333,1782.428164665528,45.92654607291524,0,0.4596379968708346,0
334,1781.1771827045793,44.30862184167651,0,0.42008578162851873,0
335,1783.3231139605018,44.54308608557447,0,0.3963604703604228,0
336,1781.0696056705629,45.081743814805336,0,0.36806351506615315,0
337,1778.329942497166,45.56883119138463,0,0.44792357558505647,0
338,1782.9528777109679,44.9648865563244,0,0.37912158559476516,0
339,1781.2592890576586,45.201579716650976,0,0.3718698676750273,0
340,1783.7832449908256,44.75952912036784,0,0.3868589672854393,0
341,1781.2203933519397,45.74366935252778,0,0.4258958875819963,0
342,1780.5823749038575,45.01491859339064,0,0.37476375906891396,0
343,1783.8581539991303,45.66530560973524,0,0.4306760132412971,0
344,1780.7094020098375,45.42951150953378,0,0.3949861908469555,0
345,1782.244072429803,44.478629620679975,0,0.3853991378279689,0
346,1783.7396726349562,44.84128319901301,0,0.3861974891547263,0
347,1782.1373968120931,44.60020576593407,0,0.3799913389750443,0
348,1781.9032981016187,44.67099540029211,0,0.37602751202627915,0
349,1782.1229081246863,45.54982098659208,0,0.3939032783892185,0
350,1783.0068643826867,44.62497973915864,0,0.3846612686300207,0
351,1781.0318254083843,45.106164529271275,0,0.36881447340601176,0
352,1782.732769199155,44.38624895044453,0,0.4106462908155805,0
353,1782.6924905003273,45.02799246077356,0,0.3730132590810152,0
354,1784.799254430459,45.06131167550182,0,0.4038319613461883,0
355,1781.5961693640859,45.71382482511484,0,0.41709279970806856,0
356,1780.9022041689595,45.37984395827636,0,0.38920493135045764,0
357,1782.882824427608,44.652888627967044,0,0.3836499533345229,0
358,1781.523411300391,44.62822715081186,0,0.3807897035769179,0
359,1782.34693939966,44.87327216879892,0,0.36995202882664097,0
360,1782.1590918270363,44.61555802716546,0,0.3798208109184676,0
361,1783.4020727535908,44.86809683239065,0,0.3792334037802656,0
362,1781.211795017796,45.042734626886585,0,0.3714729767622029,0
363,1781.8892645653702,45.271101339444705,0,0.3713536197302047,0
364,1778.9374648209446,44.86171261466865,0,0.4003860358478695,0
365,1780.9318633244648,45.06592117820417,0,0.3716556522086682,0
366,1783.8436065738463,45.58756899431214,0,0.4148154466661936,0
367,1781.1821929024268,45.72191552095529,0,0.4218284855753574,0
368,1781.158227818529,45.10215152125214,0,0.36863960444537897,0
369,1780.538511381618,44.94948076928478,0,0.38121506796532284,0
370,1782.6958011476231,45.743430451344906,0,0.43043443949605903,0
371,1782.2135881960462,45.08157561258035,0,0.3670258739488954,0
372,1780.5757597684435,45.9818051887744,0,0.47490409134988,0
373,1782.800940448907,44.78986149697871,0,0.3808613713537389,0
374,1782.3121270558117,45.556896416595315,0,0.39222158968374365,0
375,1782.9048400553186,45.41349099851207,0,0.3923061856569114,0
376,1781.2302245898873,46.061197008017004,0,0.4909607019208732,0
377,1784.0856105092826,44.23227405977886,0,0.4645345406175592,0
378,1782.4918411271212,45.0025590332502,0,0.3719763961546182,0
379,1781.8597325796286,44.3848850016095,0,0.4078302643522244,0
380,1781.3773988620712,45.355043657020175,0,0.38405913602341185,0
381,1781.7062071539742,44.841667039642466,0,0.37383872404208573,0
382,1783.0305503931834,45.04240367691885,0,0.37377995189513213,0
383,1781.677239969482,44.814242459791195,0,0.3776014692568123,0
384,1783.2937726484497,44.933447795894395,0,0.38115926833624697,0
385,1782.696811407074,44.25011417441464,0,0.4344813039459686,0
386,1783.6157942085738,45.10600681964162,0,0.37924756148399075,0
387,1782.9769250740694,45.37237462799805,0,0.38910323287505344,0
388,1781.924472880397,45.09158213222027,0,0.3667538424646118,0
389,1779.708792069412,45.24472259668078,0,0.384386907661346,0
390,1782.3582846965965,44.94955319527708,0,0.37254309884065523,0
391,1782.9468912394661,44.79452394805483,0,0.3819300783680415,0
392,1782.1954707376644,46.3985374730743,0,0.5548372174435366,1
393,1782.6677180601,45.06380079189404,0,0.3724886684463073,0
394,1781.4340558825832,44.96268216991634,0,0.37588591406905003,0
395,1781.5434269016466,45.22952447514236,0,0.3706902686328026,0
396,1780.8691331473212,45.53792421235444,0,0.3991790808679695,0
397,1783.634280483387,44.35029190710648,0,0.430170229328281,0
398,1782.1900731163119,45.09978307945074,0,0.3709658776490478,0
399,1781.4090166985427,45.624590923416434,0,0.4028092469419745,0
400,1780.4017769913244,45.36430572281448,0,0.3883408196411195,0
401,1781.8160312685204,44.34030389262141,0,0.4156455814996836,0
402,1783.731157430355,44.644075943312004,0,0.39228622007807057,0
403,1782.5543059757008,45.509885954619755,0,0.39205526662565243,0
404,1781.1305741123697,44.9143836954162,0,0.37126983482889003,0
405,1783.7153939522823,44.97265859465781,0,0.3837498546198674,0
406,1783.7142121793977,45.193284175452526,0,0.3851854113455303,0
407,1783.1769314054632,45.258469723628224,0,0.3803977444633837,0
408,1782.9465802419218,45.321483878685626,0,0.38045926309152955,0
409,1783.3867821360768,44.49442840492122,0,0.3988175077653311,0
410,1782.6519108556147,44.70198820137632,0,0.381112132259407,0
411,1782.930000981029,44.779414206377254,0,0.3795764190128245,0
412,1781.0639695970624,44.10174274191799,0,0.4622810110370923,0
413,1783.7994693727821,44.92433537341021,0,0.3820767611588714,0
414,1782.277416228033,45.308549528815334,0,0.37263435739882844,0
415,1784.429054169316,45.06587856667974,0,0.39722470846177504,0
416,1779.549302431654,45.56346446455154,0,0.4143712669249231,0
417,1782.846490641759,44.89200178032584,0,0.37408048817030415,0
418,1783.177753848544,44.4058619690721,0,0.4105149823347806,0
419,1781.5884808668582,44.67220181093657,0,0.3758997504688919,0
420,1782.5429331689704,45.71024019459749,0,0.42350404545330533,0
421,1782.8979916779992,45.44992703784604,0,0.3913981209397366,0
422,1782.6928578147538,44.20145808656775,0,0.43895484171062554,0
423,1781.3524088926986,44.345817973223745,0,0.4196605327478513,0
424,1781.8296746040533,46.37479980821424,0,0.5540904009514468,1
425,1783.2228473601367,44.27933265020417,0,0.4323527816460032,0
426,1783.5327841010628,44.6124931163324,0,0.39261146269264885,0
427,1782.1187722123295,45.2703176086311,0,0.3739450479596983,0
428,1782.092438974848,44.469264712739225,0,0.3887616479703069,0
429,1782.2405956244966,44.923494278769375,0,0.3687728573924139,0
430,1783.2451982518103,45.832218570998776,0,0.45566249722759355,0
431,1780.7351538384676,44.885708849701274,0,0.3754751000478195,0
432,1780.4051209992613,44.23765922648905,0,0.44490563435244346,0
433,1782.1491779594264,45.08756000516248,0,0.36900286175650565,0
434,1780.6721654783958,44.49814761690772,0,0.396205870844084,0
435,1781.295468630402,45.43952898085626,0,0.38758031142222654,0
436,1782.1035548859584,45.35037393795534,0,0.3815309812271282,0
437,1782.5790059164988,44.6309020646034,0,0.3829295479377964,0
438,1780.7134897974236,45.15285990718255,0,0.3735263574498236,0
